review_id,sentence_id,Time,sentence_type,sentence
77,10034,2017-04-17 00:00:00,q,"To be honest, ATS deliveries are pretty good overall."
77,10035,2017-04-17 00:00:00,q,But there are a few stations where deliveries often gets delayed or missed and we get a lot of call traffic because of this.
77,10036,2017-04-17 00:00:00,q,"This happens partly because; (a) The delivery agents are not well trained, (b) Pincode(s) delivery structure is not well planned by ATS, (c) The station is mis-managed."
77,10037,2017-04-17 00:00:00,q,Amazon logistics in India still has a long way to go.
77,10038,2017-04-17 00:00:00,q,But the aggressiveness that they are showing is to be respected.
77,10039,2017-04-17 00:00:00,q,"Working as an associate, I know customers who has received packages in kashmir, Orissa, nicobar islands etc."
77,10040,2017-04-17 00:00:00,q,They are always pushing the envelope.
77,10041,2017-04-17 00:00:00,q,"Not to deny, they are making a lot of mistakes but just like any other company Amazon will learn and recover."
77,10042,2017-04-17 00:00:00,q,"Oh and btw, Amazon fulfilled packages are also delivered by Indian postal service in the remotest of villages extending their reach to 80% of India."
77,10043,2017-04-17 00:00:00,q,So anyone with a mobile app can order an A-fulfilled product anywhere in India.
77,10044,2017-04-17 00:00:00,q,Needless to say Amazon India is pretty good.
76,10045,2017-04-18 00:00:00,q,"Hi, This is very low price."
76,10046,2017-04-18 00:00:00,q,"I think you can gift speakers, hand strap for DSLR cameras,Bluetooth music adapter."
76,10047,2017-04-18 00:00:00,q,These would be the best gifts under 3k on  amazon.in  . Also you can use discount coupons to redeem your price.
76,10048,2017-04-18 00:00:00,q,"To get all active Amazon coupons, Amazon offers, Amazon promocodes & Amazon discounts visit  Coupon Codes for All Indian Ecommerce Stores  . I am a frequent online shopper & I prefer this site to get all active discount coupons from all most all e-commerce stores."
76,10049,2017-04-18 00:00:00,q,You can also try once.
76,10050,2017-04-18 00:00:00,q,Thanks
78,10051,2017-04-18 00:00:00,q,Of course Amazon US.
78,10052,2017-04-18 00:00:00,q,"According to  Wikipedia , The domain  Amazon.com  (Amazon US) attracted at least 615 million visitors annually by 2008."
78,10053,2017-04-18 00:00:00,q,Amazon attracts over  130 million customers to its US website per month  by the start of 2016.
78,10054,2017-04-18 00:00:00,q,"According to data from Internet analytics firm comScoreData, Amazon India had  23.6 million unique visitors  in May Also, the figures above are my finds after a quick search."
78,10055,2017-04-18 00:00:00,q,But I’m pretty sure Amazon US turnover is bigger anyway.
78,10056,2017-04-18 00:00:00,q,"From the numbers above, you can assume the difference."
74,10057,2017-04-19 00:00:00,q,"Hi, Not sure what kind of help you are looking for."
74,10058,2017-04-19 00:00:00,q,"But here are some ways to contact them: From their  contact page  you can contact them for order problems, kindleapp problems, digital services, prime or something else."
74,10059,2017-04-19 00:00:00,q,Here are some extra information which may help reaching to them: Address: Amazon Development Center India Pvt Ltd.
74,10060,2017-04-19 00:00:00,q,"2nd Floor, Safina Towers, Opposite to J.P."
74,10061,2017-04-19 00:00:00,q,"Techno park, No.3, Ali Asker Road Bangalore – 560 052 Phone helpline: 1800-3000-9009 (All except BSNL/MTNL) 022-30430101 (BSNL/ MTNL ), 08041970000 (All operators) Hope it helps."
75,10062,2017-04-19 00:00:00,q,Simple answer is  Cloudtail . I have great experience with them.
75,10063,2017-04-19 00:00:00,q,They are real good with customer care services and never had an issue with them.
75,10064,2017-04-19 00:00:00,q,Here is a list incase you are interested: #  |  Seller Name  |  Feedback over the 12 Months |  1 Cloudtail 87978 2 Olympia Industries… 40146 3 Amazing Buy 37595 4 UBSPD 28607 5 Zephyr Online 17572 6 SUPER DEALS 24X7 16404 7 uRead-shop 15330 8 Trico online 13759 9 GabbarDeals 10512 10 ANKITA INFOSYS 9819 11 Redlily Store 9767 12 XL Retail 9673 13 Primarc Pecan Retail 9547 14 Saholic 9185 15 ROCKY MARKETING 9013 16 Infiniti Retail Ltd 8403 17 RK Apparels 7993 18 On The Web 7790 19 GadgetDirect 7233 20 INDIA RETAIL 6473 21 TechFone 6203 22 AndAlso 6032 23 Primarc Pecan Toys 5867 24 Aakash & Co 5742 25 Active_Gadgets 5630 26 A2Z ALPHA 5507 27 Pritam Music Pvt.
75,10065,2017-04-19 00:00:00,q,… 5157 28 GoTo Mart 4986 29 Ezeekart Retail 4692 30 Khel Kood 4266 31 Arx 3979 32 iBhejo 3926 33 Tecki-Home 3876 34 Newu 3854 35 OKAY ENTERPRISES 3585 36 BOOKWIN 3442 37 Silcare 3410 38 Smart Buy Movies 3262 39 Buy Books India 3146 40 My Rainbow 3080 41 Dashmesh Shopping 3006 42 Techno Mart 2928 43 SnapitToday 2916 44 ButterfliesBag 2856 45 Go For Computers 2845 46 CLOUD WORLD 2681 47 RONN STUDIO 2650 48 Atlantic Publisher… 2630 49 BPC India 2599 50 BIG RETAIL 2531 51 ZealDeal 2508 52 Store_Electronica 2473 53 Adonis Biz.
75,10066,2017-04-19 00:00:00,q,2446 54 GIZMODO 2385 55 InkTree 2350 56 Primarc Pecan Pet … 2301 57 PESP 2275 58 AmzerEstore 2245 59 Zoomin Camera Store 2216 60 BHUPENDER NATH ENT… 2211 61 Elites Accessories 2128 62 SHOEBOOTH 2108 63 Staples India 2102 64 ABC Shoe World 2017 65 RIEPL 1989 66 GadgetsAccessories 1936 67 TekkiTake 1889 68 Passionate Profess… 1863 69 Superdeals999 1845 70 Offerer 1824 71 kharidiye 1788 72 Techkitchendeals 1787 73 iMusti Inc.
75,10067,2017-04-19 00:00:00,q,"1743 74 GoTo Style Mart 1741 75 JBCPD 1725 76 E-Mobiles 1716 77 Mee Mee 1700 78 GadgetsGuru 1694 79 D DAILY NEED 1692 80 CrazZy Deals 1626 81 Storite By SaiTech… 1591 82 HEARTLY 1506 83 i-KitPit 1498 84 Mom&Me, Mahindra R… 1488 85 BooyahChicago 1440 86 Cart2india 1425 87 Delhi Mall 1387 88 Gizmos Unlimited 1367 89 Deals Amazing 1367 90 Guru27 1364 91 MobiGenie 1357 92 Prompt Services 1339 93 A1webstores 1327 94 VRPL 1314 95 Khanna Books 1304 96 My Beauty Bazar 1262 97 Buxsa 1260 98 APPLE BYTE 1237 99 Eva Retail 1234 100 IT Source 1233 This data is from 2015."
75,10068,2017-04-19 00:00:00,q,But seems like it is right these days too.
75,10069,2017-04-19 00:00:00,q,Hope it helps.
36,10070,2017-04-23 00:00:00,q,"It's not about necessity you can get a job even without any internship but it's a way you get early exposure to the work culture and environment, also your profile adds strength to your profile, they consider your profile when compared to others as you are having laid your hands on the system or played a role in the organization and need minimum guidance."
36,10071,2017-04-23 00:00:00,q,"I would never say that they would blindly give you a job without testing your skills or interviewing you, they do want to access you whether you fit in the organization for the role, but it strengths your profile and you feel confident when you start for the work."
36,10072,2017-04-23 00:00:00,q,Peace!
73,10073,2017-04-24 00:00:00,q,First of all I hope you are not interested in doing this commercially on a bigger scale because that would be illegal.
73,10074,2017-04-24 00:00:00,q,Selling a single set is alright to a medical student but I would suggest that you don’t do it online.
73,10075,2017-04-24 00:00:00,q,"India used to be one of the biggest suppliers of human remains till 1985, when it was outlawed due to increasing instances of grave robberies."
29,10076,2017-04-25 00:00:00,q,"Yes, you can."
29,10077,2017-04-25 00:00:00,q,"But, profitability depends upon the product you want to resell and your skill of finding the right supplier which is not easy."
29,10078,2017-04-25 00:00:00,q,You need to carefully study the offers by different suppliers and choose the one that gives you the best price.
29,10079,2017-04-25 00:00:00,q,"Apart from IndiaMart, there are other sites as well where you can find the best deals."
29,10080,2017-04-25 00:00:00,q,List Of B2B Marketplaces To Buy/Sell Wholesale Products Online In India
32,10081,2017-04-25 00:00:00,q,"There are different charges charged by Amazon India there are the many categories in the  Amazon.in , home decor, furniture, gift card etc.Amazon charged different amount at different categories."
32,10082,2017-04-25 00:00:00,q,"it is called  Commission . At every successful order, they charged commission."
32,10083,2017-04-25 00:00:00,q,Payment collection fee on Prepaid and COD(cash on delivery) Amazon charged some fees orders.there are two types of received to sellers Prepaid orders( payment is received in advance than after product will be shipped.
32,10084,2017-04-25 00:00:00,q,COD(cash on delivery.here when the product is delivered to the buyer than time buyer will pay the amount.
32,10085,2017-04-25 00:00:00,q,In the case of prepaid orders bank charge some amount 1% to 2.5% it depends on the bank.
32,10086,2017-04-25 00:00:00,q,and in the case of COD orders.
32,10087,2017-04-25 00:00:00,q,it is applicable to Easy Shipment Courier company will charge some fees because they collect the payment for you.
32,10088,2017-04-25 00:00:00,q,Service Tax : Amazon provides service to sellers.they help the seller in selling their products.
32,10089,2017-04-25 00:00:00,q,In this case amazon charge service Tax.
32,10090,2017-04-25 00:00:00,q,Service Tax calculated on Commission and payment collection Fee.
32,10091,2017-04-25 00:00:00,q,I hope you will get the answer of your Question
33,10092,2017-04-25 00:00:00,q,It depends on the many factors.
33,10093,2017-04-25 00:00:00,q,"To start with you have to select as to how you will be registered on Amazon, whether as a FBA(Fullfilled by Amazon) or MFN (Merchant Fulfilled Network). Seller who use FBS pay fees to store their products in Amazon's fulfillment centers as well as for Amazon's world-class fulfillment services."
33,10094,2017-04-25 00:00:00,q,"When an order is placed for a seller's FBA product, Amazon receives the information, picks the stock from the shelves, packs it, and ships it."
33,10095,2017-04-25 00:00:00,q,Amazon also provides the customer service for all FBA products.
33,10096,2017-04-25 00:00:00,q,"MFN simply refers to sellers shipping their own products directly from their own homes, businesses, or warehouses after receiving orders through online portal."
33,10097,2017-04-25 00:00:00,q,"This means that locating the stock, packing the orders, arranging the shipping, and providing all customer service is the direct responsibility of the seller."
33,10098,2017-04-25 00:00:00,q,Second factor would be the type of product you want to sell.
33,10099,2017-04-25 00:00:00,q,"Each product has different commission, storage and shipping rates."
33,10100,2017-04-25 00:00:00,q,For details about pricing you can refer the below link.
33,10101,2017-04-25 00:00:00,q,https://services.amazon.in/servi... Hope this helps.
71,10102,2017-04-25 00:00:00,q,"Hi, You can just mail them or have to call another representative."
71,10103,2017-04-25 00:00:00,q,There is no other way.
71,10104,2017-04-25 00:00:00,q,Also you can tweet your issue tagging  amazon.in  or Jeff bezos.
71,10105,2017-04-25 00:00:00,q,Thanks
72,10106,2017-04-25 00:00:00,q,Get todays best deal at amazon india at  Great Savings.
72,10107,2017-04-25 00:00:00,q,"Every Day,Amazon."
72,10108,2017-04-25 00:00:00,q,Also get handpicked deals for upto 70 % off from  Handpicked deals @ Amazon.in
30,10109,2017-04-26 00:00:00,q,"Hi, It doesn’t matter from where you buy the product and sell on Amazon."
30,10110,2017-04-26 00:00:00,q,It can be profitable depending upon the Product you see.
30,10111,2017-04-26 00:00:00,q,"There are some factors like Legal Requirements, Amazon Commission, etc."
30,10112,2017-04-26 00:00:00,q,which will cost you.
30,10113,2017-04-26 00:00:00,q,Consider all the aspects before taking any plunge.
30,10114,2017-04-26 00:00:00,q,Thanks!
34,10115,2017-04-26 00:00:00,q,Internship is not so necessary to get a job.
34,10116,2017-04-26 00:00:00,q,Let’s first understand the need of Internship pertinent to companies/startups.
34,10117,2017-04-26 00:00:00,q,Companies and especially startups hire folks to get their short-term work done by investing less amount from their pocket.
34,10118,2017-04-26 00:00:00,q,And in case if two or three turn out to be outstanding.
34,10119,2017-04-26 00:00:00,q,They are offered a full time job.
34,10120,2017-04-26 00:00:00,q,"This way companies end up saving money, picking out the right candidates, and getting their work done."
34,10121,2017-04-26 00:00:00,q,"Now, think from the candidates point of view."
34,10122,2017-04-26 00:00:00,q, Why do we do internship? To get the exposure of professional world.
34,10123,2017-04-26 00:00:00,q,To build and enhance skills.
34,10124,2017-04-26 00:00:00,q,To make some money.
34,10125,2017-04-26 00:00:00,q,To put it on CV for making it look cool.
34,10126,2017-04-26 00:00:00,q,":) Consider, you are an intern at company ‘X’ working on Technology ‘T’. You have done tremendous job and got lots of achievement award too."
34,10127,2017-04-26 00:00:00,q,"After your internship is over, you want to work in company ‘Y’ as a full time hire."
34,10128,2017-04-26 00:00:00,q,You applied for the position and got the interview arranged.
34,10129,2017-04-26 00:00:00,q,During interview you get to know the company ‘Y’ uses ‘Z’ technology different than the one you have worked on.
34,10130,2017-04-26 00:00:00,q,So there you are left with your experience.
34,10131,2017-04-26 00:00:00,q,Only your experience will take you through the interview process because perhaps an interviewer doesn’t know about your previous technology you had worked on.
34,10132,2017-04-26 00:00:00,q,"In the end, your experience and way of tackling the problem matter."
34,10133,2017-04-26 00:00:00,q,Though talent is also admirable.
28,10134,2017-04-29 00:00:00,q,"yes amazon come to kiit.last year ctc was 12 lakhs,this year also came"
64,10135,2017-04-29 00:00:00,q,Yes.
64,10136,2017-04-29 00:00:00,q,Amazon prime eligible products are genuine.
64,10137,2017-04-29 00:00:00,q,In india Amazon is a marketplace so they dont actually own any of the inventory.
64,10138,2017-04-29 00:00:00,q,"But in order to protect customer interest they have an a to z guarantee on products that are fulfilled via their network, just in case u end up with something that you deem is not genuine."
27,10139,2017-04-30 00:00:00,q,"As far as I know Amazon came to KIIT last year and this year as well, but very few candidates were taken (less than 5 I guess). Even if they do take candidates, it will be a very small number and the package will be lesser than other colleges."
27,10140,2017-04-30 00:00:00,q,Average placements in KIIT is quite good but very few high packages are provided by companies.
27,10141,2017-04-30 00:00:00,q,"A lot of companies come to KIIT including Microsoft and Samsung, but not a single candidate was taken this year I guess."
21,10142,2017-05-01 00:00:00,q,Yes it is.
21,10143,2017-05-01 00:00:00,q,These are products that are not readily available and are covered under the Amazon a to z guarantee.. therefore go for it…
25,10144,2017-05-01 00:00:00,q,Amazon global is best option . Just believe me perfect return policies of amazon and best part is import duties refundable i know newegg would do the same but they don't . Amazon is honest if your order won't get charged for the custom duties so would be refunded after 60day of delivery.
25,10145,2017-05-01 00:00:00,q,I have received 100%import duties back seceral times.
25,10146,2017-05-01 00:00:00,q,And 30days return policies.
25,10147,2017-05-01 00:00:00,q,If you have any issues so you will get complete money back with shipping fee.
25,10148,2017-05-01 00:00:00,q, But if you just don't like the product so that's not amazon mistake so in that case you will not get any shipping fee back.
25,10149,2017-05-01 00:00:00,q,Just blindly go with amazon and enjoy.
25,10150,2017-05-01 00:00:00,q,Happy Shopping.:)  Do Upvote if found my answer helpful.
79,10151,2017-05-01 00:00:00,q,"Hi, This process starts when a customer buy anything from their site."
79,10152,2017-05-01 00:00:00,q,After order confirmation immediately they forward customer details with order details to the seller.
79,10153,2017-05-01 00:00:00,q,Then seller starts the packaging and then asked the courier to pick up orders from its ware house.
79,10154,2017-05-01 00:00:00,q,Courier starts the delivery process and delivered within given delivery date.
79,10155,2017-05-01 00:00:00,q,"If you need active & updated Flipkart coupons, Flipkart offers, Flipkart discounts, Amamzon offers, Amazon coupons, Amazon discounts then visit  Coupon Codes for All Indian Ecommerce Stores This is the best site to get all active & updated coupons & offers of all most all e-commerce stores."
79,10156,2017-05-01 00:00:00,q,Thanks
14,10157,2017-05-02 00:00:00,q,Why would Amazon cheat people!! Amazon is completely customer obsessed company.
14,10158,2017-05-02 00:00:00,q,There are third party sellers who sell their products on Amazon and about their products quality no one can comment.
14,10159,2017-05-02 00:00:00,q,In Amazon every feedback is taken care and reviewed on priority.
14,10160,2017-05-02 00:00:00,q,"If there are continuous bad feedback for particular seller, they give warning first and then remove that seller."
19,10161,2017-05-02 00:00:00,q,"1 online coding round via hackerrank or hackerearth 1 telephonic round 4 on site technical interviews covering past projects, experiences, algorithms, problem solving, high level & low level design."
19,10162,2017-05-02 00:00:00,q,HR The first 2 are optional and recruiters might skip sometimes.
22,10163,2017-05-02 00:00:00,q,Yes but you may consider visiting  http://www.pricyfy.com  in order to avail better deals in Amazon or Flipkart…
82,10164,2017-05-02 00:00:00,q,Amazon and flipkart or any other e-commerce website uses some logistics company to get there orders delivered on time.
82,10165,2017-05-02 00:00:00,q,These logistics company like e-kart offer delivery at very nominal charges by contract basis.
20,10166,2017-05-03 00:00:00,q,Interview process differs from position to position.
20,10167,2017-05-03 00:00:00,q,So generally this is how the process is for a developer @amazon Telephonic round (exploratory discussion) Coding assignment F2F discussion- Full day- approx 6 rounds with 4 core technical and 2 managerial discussions.
20,10168,2017-05-03 00:00:00,q,"If you clear all this, voila!! You are a part of Amazon ;)"
24,10169,2017-05-03 00:00:00,q,Bad rating exists for a reason.
24,10170,2017-05-03 00:00:00,q,"It could be given by a really hard-to-satisfied customer even the seller had given the best effort, or just bad service in general."
24,10171,2017-05-03 00:00:00,q,"If it’s the second, I would tend to stay away."
24,10172,2017-05-03 00:00:00,q,It’s too risky.
26,10173,2017-05-03 00:00:00,q,Newegg India.
26,10174,2017-05-03 00:00:00,q,Reasons: Lesser Price compared to Amazon Global Low Import fee Low Delivery Charges Simple option to choose Expedited Delivery or Normal Delivery.
65,10175,2017-05-03 00:00:00,q,"Are you looking for a dating advice, then why did you mention yourself an average guy? If you ask me then I would say if you prepare each and every question of GeeksforGeeks thoroughly then it can even land you up in companies far more better than Amazon."
65,10176,2017-05-03 00:00:00,q,You can even beat the interview rounds of Google and Facebook too.
65,10177,2017-05-03 00:00:00,q,"Understand the concepts behind every question, don’t just sit back and start mugging up like we prepare for our semester exams in one-night study."
65,10178,2017-05-03 00:00:00,q, You can’t make a baby in a month making nine women pregnant.
65,10179,2017-05-03 00:00:00,q, Learning will take time.
65,10180,2017-05-03 00:00:00,q,Concepts will definitely take time to settle down in your mind which will bring out the confidence to speak afterwards.
65,10181,2017-05-03 00:00:00,q,Do check out the interview experiences of the folks on GeeksforGeeks.
65,10182,2017-05-03 00:00:00,q,That’s all I can say.
81,10183,2017-05-03 00:00:00,q,"Hi, They have Own Market Place for shipping like E-Kart & ATS."
81,10184,2017-05-03 00:00:00,q,Both company is provide shipping facility to vendor account.
81,10185,2017-05-03 00:00:00,q,when vendor completed order process on his account . it shown in his shipping providers account & then send Pick boy on vendors pickup address which is registered in vendors account.
81,10186,2017-05-03 00:00:00,q,"vendor will ready order with shipping document (manifest, Required if movement of goods within the State or goods moving outside the State form). Then pickup boy will pick parcel with vendors place & ship with shipping provider to customers near by warehouse."
81,10187,2017-05-03 00:00:00,q,After that local delivery boy reach to customer address and completed the order.
80,10188,2017-05-04 00:00:00,q,Being an online seller we are qualified to answer this question.
80,10189,2017-05-04 00:00:00,q,Amazon is pretty faster in delivering orders as it has its own courier service.
80,10190,2017-05-04 00:00:00,q,Amazon has two types of delivery services Amazon Easy ship -In this type of shipping they ask seller to make the parcel ready in Amazon provided packaging material.The address and other docs are attached with the parcel at the premises of seller.The courier guy from Amazon are very professional and will come on time to pick up the parcel.If the seller fails to handover the parcel on time then Amazon gives negative ratings to the seller.Rating is very important for a seller on market places.
80,10191,2017-05-04 00:00:00,q,Another delivery service is  Amazon prime  wherein the material is kept at nearest Amazon warehouse(Amazon charges nominal fee from the seller for the same).Amazon has excellent network of its warehouses and pick up facilities across the country.
80,10192,2017-05-04 00:00:00,q,Prime is faster than easy ship.
80,10193,2017-05-04 00:00:00,q,Amazon is highly customer oriented and takes utmost care in delivering the parcel.They will call you for feedback after the parcel is delivered.
80,10194,2017-05-04 00:00:00,q,The delivery from Flipkart is not as faster as that of Amazon.
80,10195,2017-05-04 00:00:00,q,Standard Delivery : Flipkart also has its own courier service  Ekart . The service of Ekart is not fast.
80,10196,2017-05-04 00:00:00,q,They lack that professionalism which we see in Amazon guys.The return rate is more in case of Flipkart due to late delivery.
80,10197,2017-05-04 00:00:00,q,FA(Flipkart Assured):-  This is comparatively better than standard delivery.
80,10198,2017-05-04 00:00:00,q,Flipkart Assured badge is not an entitlement or a privilege.
80,10199,2017-05-04 00:00:00,q,Neither is it available to select customers or select sellers.
80,10200,2017-05-04 00:00:00,q,"The Flipkart Assured badge is accorded by an algorithm, developed by Flipkart data scientists, which computes key product and seller metrics along with stringent quality parameters."
80,10201,2017-05-04 00:00:00,q,Only select products from Flipkart’s most trusted and reliable sellers qualify for a badge.
80,10202,2017-05-04 00:00:00,q,A product is eligible to earn the Flipkart Assured badge only if it passes extensive checks on seller and product quality as well as availability of faster shipping.
80,10203,2017-05-04 00:00:00,q,Overall Amazon has faster delivery than Flipkart.
63,10204,2017-05-05 00:00:00,q,"Yes, couple of our users have won from this contest, especially the treasure hunt one which offered lots of items at Rs.1 only."
63,10205,2017-05-05 00:00:00,q,Amazon is genuine in distributing prizes and they really dont show case it though that sometime creates doubts from users.. Happy contesting.
8,10206,2017-05-06 00:00:00,q,Amazon Citibank debit credit card offers where you can get 15% Cashback on App &15% Cashback on The Website.
8,10207,2017-05-06 00:00:00,q,Valid from 11 th May 2017 to 14th May 2017.
8,10208,2017-05-06 00:00:00,q,See more Details visit link  |  https://www.solidcoupon.com/amaz...
15,10209,2017-05-06 00:00:00,q,"Hey Rintu, You can surely go ahead and purchase it."
15,10210,2017-05-06 00:00:00,q,You know what to look for that is seller ratings and stuff to ensure you get a genuine product.
15,10211,2017-05-06 00:00:00,q,But they would charge you for import and stuff and the warranty also won't be valid in India so you will have to Shell out money from your pocket or send the product to US for warranty.
15,10212,2017-05-06 00:00:00,q,And the return policy would be the same and in case you want to return it it would mostly be a slef return so be ready for that as well.
15,10213,2017-05-06 00:00:00,q,So in case any one is coming from US to India it is better you ask them to bring it for you so that they can test the laptop before buying and you need not worry about damage in transit or DOA :P
61,10214,2017-05-06 00:00:00,q,"Hello, TRMS is not a voice process."
61,10215,2017-05-06 00:00:00,q,You will not have to call the customers.
61,10216,2017-05-06 00:00:00,q,In Transaction Risk Management Services you might have to email the customers or the seller sometimes depending on the skill you get selected for.
61,10217,2017-05-06 00:00:00,q,TRMS does not come under customer support.
61,10218,2017-05-06 00:00:00,q,You will basically have to check for fraudulent activities and take actions as per policy.
61,10219,2017-05-06 00:00:00,q,I hope this clears your quires.
94,10220,2017-05-06 00:00:00,q,I do not know about other companies but for Amazon Customer is King! That is the first thing they say to us when we are being trained.
94,10221,2017-05-06 00:00:00,q,"So they ensure, we are polite and helpful to all customers who contacts us."
94,10222,2017-05-06 00:00:00,q,"Amazon is the true definition of Customer Centric Company, and we ensure we keep the title retained."
94,10223,2017-05-06 00:00:00,q,Cheers~
18,10224,2017-05-08 00:00:00,q,"Hello, There is no catch here, the only reason is to encourage online payment that would indeed improve customer experience."
18,10225,2017-05-08 00:00:00,q,It is hastle free when u pay online.
18,10226,2017-05-08 00:00:00,q,It's 21 at century an online payments are very safe and hassle free.
18,10227,2017-05-08 00:00:00,q,"COD in Amazon is only in India, because people are not comfortable with online payments."
18,10228,2017-05-08 00:00:00,q,Hence to encourage people to pay online Amazon has some offers accordingly.
18,10229,2017-05-08 00:00:00,q,"Trust me, try online payments u have a better? experience."
60,10230,2017-05-08 00:00:00,q,It is not just about amazon but learning how to resign from a job professionally would help you in the long run.
60,10231,2017-05-08 00:00:00,q,Notify your team lead or manager about it.
60,10232,2017-05-08 00:00:00,q,Be positive and leave on good and genuine terms.
60,10233,2017-05-08 00:00:00,q,"Many people switch their jobs, It is a healthy career move if taken properly so go ahead and give your formal resignation letter."
91,10234,2017-05-08 00:00:00,q,A Fulfillment Center (FC) is nothing but a warehouse.
91,10235,2017-05-08 00:00:00,q,"When an order is placed, the packaging is prepared and shipped out to the customer from an FC."
69,10236,2017-05-09 00:00:00,q,No.
69,10237,2017-05-09 00:00:00,q,Amazon pay balance can only be used along with other prepaid payment methods.
69,10238,2017-05-09 00:00:00,q,Cod is not possible.
70,10239,2017-05-09 00:00:00,q,Nope there is no way atleast on earth to pay half money in prepaid and half on COD atleast on Amazon . This applies to all the amazon websites . Its the policy of Amazon which can't be breached.
70,10240,2017-05-09 00:00:00,q,The only way is either buy something under that amazon pay balance amount or if it exceeds so have to pay via Debit/Credit card or NetBanking.
70,10241,2017-05-09 00:00:00,q,The other solution is if you don't own any card or netbanking i would suggest you to get one . Or the last solution is some banks provide prepaid cards like for Rs.1000 that has Rs.
70,10242,2017-05-09 00:00:00,q,1000 in balance and act as a visa debit card or the master card.
70,10243,2017-05-09 00:00:00,q,But is not linked to your bank account .Some banks like Axis Its like use and throw card.
70,10244,2017-05-09 00:00:00,q,Hope i was able to answer your question.
70,10245,2017-05-09 00:00:00,q,Do Upvote if found helpful . :)  Happy Shopping :)
89,10246,2017-05-09 00:00:00,q,Amazon Fulfillment Centers are warehouses where there vendors store the products and Amazon when received orders for those products directly ships to the customers.
89,10247,2017-05-09 00:00:00,q,You may see these products have Amazon Prime tags which are shipped basically from there warehouses directly by Amazon not the vendor.
1,10248,2017-05-10 00:00:00,q,Amazon great Indian sale offers 2017 Amazon is offering special discounts under a limited-period promotional scheme starting later this week.
